"Länderarbeitskreis Energiebilanzen"
"Vollständige Energiebilanz "
"Einheit: Terajoule"
" "
Land;Jahr;Bilanzzeile;Anm;Insgesamt;"Kohle (roh)";Briketts;Koks;"Andere Steinkohlen produkte";"Kohle (roh)";Briketts;"Koks, Hartbraun kohle, andere Braunkohlen produkte";"Erdöl (roh)";Rohbenzin;"Ottokraft stoffe";"Dieselkraft stoffe";"Flugturbinen kraftstoffe";"Heizöl leicht";"Heizöl schwer";Petrolkoks;"Andere Mineralöl produkte";Flüssiggas;Raffineriegas;"Kokereigas, Stadtgas";"Gichtgas, Konvertergas";"Erdgas, Erdölgas";"Grubengas, sonstige Gase";"Klärgas, Deponiegas";Wasserkraft;Windkraft;Solarenergie;"Biomasse 1)";"Sonstige erneuerbare Energien 2)";Strom;Kernenergie;Fernwärme;"Andere Energieträger";Stand
Bremen;2019;Bestandsaufstockungen;;1176.33227;0;0;1141.94014;0;0;0;0;0;0;0;0;0;33.70376;0;0;0;0;0;0;0;0;0;0;0;0;0;0.68837;0;0;0;0;0;14.12.2021
Bremen;2019;Primärenergieverbrauch;;143181.031163913;40382.264;0;28551;0;0;21.17153584;3520.08658272;0;0;5395.16726707795;12154.1178477968;1419.09590592;5273.3975168;184.87;0;630.012244902108;204.699372767239;0;0;0;35706.5961738075;0;310.82943835616436;106.6932;1503.46039165055;194.195255627569;7182.041913635566;101.468605984214;-4978.22097897291;0;0;5318.08489;14.12.2021
Bremen;2019;"Umw-Einsatz: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);36882.2915;21879.793;0;0;0;0;0;0;0;0;0;0;0;8.697;184.248;0;0;0;0;0;0;9483.156;0;0;0;0;0;2676.175;0;0;0;0;2650.2225;14.12.2021
Bremen;2019;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;9438.9289608;4311.12;0;0;0;0;0;0;0;0;0;0;0;47.766;0.622;0;0;0;0;0;0;316.0733808;0;0;0;0;0;2524.52779;0;0;0;0;2238.81979;14.12.2021
Bremen;2019;"Umw-Einsatz: Industriewärmekraftwerke";;10848.5896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9231.259;1514.889;0;0;0;0;0;0;0;0;0;0;102.4416;14.12.2021
Bremen;2019;"Umw-Einsatz: Kernkraftwerke";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Einsatz: Wasserkraftwerke";;106.6932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106.6932;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;2053.18648973329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301.3734383561644;0;1503.46039165055;139.7861496;108.56651012658227;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Einsatz: Heizwerke";LAK2);1410.5438036;0;0;0;0;0;0;0;0;0;0;0;0;43.993;0;0;0;0;0;0;0;683.1458036;0;0;0;0;0;356.804;0;0;0;0;326.601;14.12.2021
Bremen;2019;"Umw-Einsatz: Hochöfen, Konverter";;15562.1804472;4775.24070185305;0;9663.871369337;0;0;0;1123.06837600995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Einsatz: Raffinerien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Einsatz: Sonstige Energieerzeuger";;279.330943492151;0;0;0;0;0;0;0;0;0;0;0.0111095022624434;0;0;0;0;92.7258214718883;0;0;0;0;186.594012518;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Einsatz: Insgesamt";;76581.7449448254;30966.1537018531;0;9663.871369337;0;0;0;1123.06837600995;0;0;0;0.0111095022624434;0;100.456;184.87;0;92.7258214718883;0;0;0;9231.259;12183.858196918;0;301.3734383561644;106.6932;1503.46039165055;139.7861496;5666.0733001265835;0;0;0;0;5318.08489;14.12.2021
Bremen;2019;"Umw-Ausstoß: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);15830.9964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15830.9964;0;0;0;14.12.2021
Bremen;2019;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;5680.4485572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1748.3077764;0;3932.1407808;0;14.12.2021
Bremen;2019;"Umw-Ausstoß: Industriewärmekraftwerke";;4586.7708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4586.7708;0;0;0;14.12.2021
Bremen;2019;"Umw-Ausstoß: Kernkraftwerke";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Ausstoß: Wasserkraftwerke";;106.6932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106.6932;0;0;0;14.12.2021
Bremen;2019;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";;1986.91623565054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1884.15139165054;0;102.764844;0;14.12.2021
Bremen;2019;"Umw-Ausstoß: Heizwerke";LAK2);1061.2213036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1061.2213036;0;14.12.2021
Bremen;2019;"Umw-Ausstoß: Hochöfen, Konverter";;15562.1804472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15562.1804472;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Ausstoß: Raffinerien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Ausstoß: Sonstige Energieerzeuger";;195.433821471888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92.7258214718883;0;0;0;0;0;0;0;0;0;0;0;0;102.708;0;0;0;14.12.2021
Bremen;2019;"Umw-Ausstoß: Insgesamt";;45010.6607651224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92.7258214718883;0;0;0;15562.1804472;0;0;0;0;0;0;0;0;24259.6275680505;0;5096.1269284;0;14.12.2021
Bremen;2019;"Umw-Verbrauch: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Verbrauch: Kraftwerke, Heizwerke";;1939.4244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1939.4244;0;0;0;14.12.2021
Bremen;2019;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";;4.445628;0;0;0;0;0;0;0;0;0;0;0;0;0.343;0;0;0;0;0;0;0;3.668;0;0;0;0;0;0;0;0.434628;0;0;0;14.12.2021
Bremen;2019;"Umw-Verbrauch: Sonstige Energieerzeuger";;212.742984850545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134.116140850545;0;78.626844;0;14.12.2021
Bremen;2019;"Umw-Verbrauch: Insgesamt";;2156.61301285054;0;0;0;0;0;0;0;0;0;0;0;0;0.343;0;0;0;0;0;0;0;3.668;0;0;0;0;0;0;0;2073.97516885054;0;78.626844;0;14.12.2021
Bremen;2019;"Fackel- und Leitungsverluste";;2446.01110902708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328.769287200001;0;0;9.456;0;0;0;0;0;982.02982182708;0;1125.756;0;14.12.2021
Bremen;2019;"Energieangebot nach Umwandlungsbilanz";;107007.322862332;9416.11029814695;0;18887.128630663;0;0;21.17153584;2397.01820671005;0;0;5395.16726707795;12154.1067382946;1419.09590592;5172.5985168;0;0;630.012244902108;204.699372767239;0;0;6002.15216;23519.0699768895;0;0;0;0;54.4091060275694;1515.968613508983;101.468605984214;16225.4015984;0;3891.7440844;0;14.12.2021
Bremen;2019;"Nichtenergetischer Verbrauch";;756.453743327525;0;0;0;0;0;0;131.26858272;0;0;0;0;0;0;0;0;625.185160607525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Statistische Differenzen";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;Endenergieverbrauch;;106250.869119005;9416.11029814695;0;18887.128630663;0;0;21.17153584;2265.74962399005;0;0;5395.16726707795;12154.1067382946;1419.09590592;5172.5985168;0;0;4.82708429458309;204.699372767239;0;0;6002.15216;23519.0699768895;0;0;0;0;54.4091060275694;1515.968613508983;101.468605984214;16225.4015984;0;3891.7440844;0;14.12.2021
Bremen;2019;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";;56822.4432090457;9416.11029814695;0;18887.128630663;0;0;0;2265.74962399005;0;0;0;17.527;0;160.245;0;0;0;1.852;0;0;6002.15216;10947.2853602457;0;0;0;0;0;7.589;0;8157.878136;0;958.926;0;14.12.2021
Bremen;2019;Schienenverkehr;;648.474423930604;0;0;0;0;0;0;0;0;0;0;200.273593041165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.279630889439;0;436.9212;0;0;0;14.12.2021
Bremen;2019;Straßenverkehr;;16706.8528690197;0;0;0;0;0;0;0;0;0;5300.43796682792;10494.336275357;0;0;0;0;0;88.9520328644997;0;0;0;6.17655993025999;0;0;0;0;0;810.780034039984;0;6.17;0;0;0;14.12.2021
Bremen;2019;Luftverkehr;;1420.67928810816;0;0;0;0;0;0;0;0;0;1.58338218816;0;1419.09590592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12.2021
Bremen;2019;"Küsten- und Binnenschifffahrt";;890.069198108535;0;0;0;0;0;0;0;0;0;0;841.149090772891;0;1.5456576;0;0;0;0;0;0;0;0;0;0;0;0;0;47.3744497356437;0;0;0;0;0;14.12.2021
Bremen;2019;"Verkehr insgesamt";;19666.075779167;0;0;0;0;0;0;0;0;0;5302.02134901608;11535.7589591711;1419.09590592;1.5456576;0;0;0;88.9520328644997;0;0;0;6.17655993025999;0;0;0;0;0;869.434114665066;0;443.0912;0;0;0;14.12.2021
Bremen;2019;Haushalte;;18850.3021535985;0;0;0;0;0;21.17153584;0;0;0;35.282544720406;0;0;3114.6242304;0;0;4.82708429458309;75.7599206228436;0;0;0;8903.34522676372;0;0;0;0;52.075504461708;557.769;93.350807073396;3551.25404960715;0;2440.84224981467;0;14.12.2021
Bremen;2019;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";;10912.0479771934;0;0;0;0;0;0;0;0;0;57.8633733414659;600.820779123494;0;1896.1836288;0;0;0;38.1354192798959;0;0;0;3662.26282994978;0;0;0;0;2.33360156586135;81.1764988439165;8.11779891081783;4073.17821279285;0;491.975834585327;0;14.12.2021
Bremen;2019;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";;29762.3501307919;0;0;0;0;0;21.17153584;0;0;0;93.1459180618719;600.820779123494;0;5010.8078592;0;0;4.82708429458309;113.89533990274;0;0;0;12565.6080567135;0;0;0;0;54.4091060275694;638.9454988439168;101.468605984214;7624.4322624;0;2932.8180844;0;14.12.2021
Bremen;2020;Gewinnung;" p)";14148.2702925031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324.704;104.94;1498.8808940788;205.800593106445;6405.988613562027;120.497021755864;0;0;0;5487.45917;13.08.2022
Bremen;2020;Bezüge;" p)";105110.43150216;23338.3889;0;23578.23992;0;0;14.27641696;2439.85085092;0;0;4914.1212205969;10940.4240532175;488.67803936;4337.7836532;82.08942;0;492.616583021;220.4452942215;0;0;0;32373.6366722428;0;0;0;0;0;1113.64916676737;0;776.231311653457;0;0;0;13.08.2022
Bremen;2020;Bestandsentnahmen;" p)";3700.4531;2249.52742;0;1394.68308;0;0;0;0.0222;0;0;0;0;0;41.04903;12.59158;0;0;0.23042;0;0;0;0;0;0;0;0;0;2.34937;0;0;0;0;0;13.08.2022
Bremen;2020;Energieaufkommen;" p)";122959.154894664;25587.91632;0;24972.923;0;0;14.27641696;2439.87305092;0;0;4914.12122059699;10940.4240532175;488.67803936;4378.8326832;94.681;0;492.616583021027;220.675714221553;0;0;0;32373.6366722428;0;324.704;104.94;1498.8808940788;205.800593106445;7521.987150329396;120.497021755864;776.231311653457;0;0;5487.45917;13.08.2022
Bremen;2020;Lieferungen;" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;Bestandsaufstockungen;" p)";0.48986;0;0;0;0;0;0;0;0;0;0;0.00558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.48428;0;0;0;0;0;13.08.2022
Bremen;2020;Primärenergieverbrauch;" p)";122958.665034664;25587.91632;0;24972.923;0;0;14.27641696;2439.87305092;0;0;4914.12122059699;10940.4184732175;488.67803936;4378.8326832;94.681;0;492.616583021027;220.675714221553;0;0;0;32373.6366722428;0;324.704;104.94;1498.8808940788;205.800593106445;7521.502870329397;120.497021755864;776.231311653457;0;0;5487.45917;13.08.2022
Bremen;2020;"Umw-Einsatz: Kokereien";" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";" p), LAK2)";22745.177;7819.138;0;0;0;0;0;0;0;0;0;0;0;13.544;92.427;0;0;0;0;0;0;9110.79;0;0;0;0;0;2866.4990000000003;0;0;0;0;2842.779;13.08.2022
Bremen;2020;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";" p)";9070.9268096;3842.008;0;0;0;0;0;0;0;0;0;0;0;57.845;2.254;0;0;0;0;0;0;405.3176696;0;0;0;0;0;2518.45507;0;0;0;0;2245.04707;13.08.2022
Bremen;2020;"Umw-Einsatz: Industriewärmekraftwerke";" p)";8016.6296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6414.662;1472.04;0;0;0;0;0;0;0;0;0;0;129.9276;13.08.2022
Bremen;2020;"Umw-Einsatz: Kernkraftwerke";" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Einsatz: Wasserkraftwerke";" p)";104.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104.94;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";" p)";2098.7801648788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;320.616;0;1498.8808940788;150.7872708;128.496;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Einsatz: Heizwerke";" p), LAK2)";1342.4850944;0;0;0;0;0;0;0;0;0;0;0;0;29.66;0;0;0;0;0;0;0;751.2285944;0;0;0;0;0;291.89099999999996;0;0;0;0;269.7055;13.08.2022
Bremen;2020;"Umw-Einsatz: Hochöfen, Konverter";" p)";13509.2935692;4552.91768354703;0;8221.25909697903;0;0;0;735.116788673935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Einsatz: Raffinerien";" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Einsatz: Sonstige Energieerzeuger";" p)";94.3879209253843;0;0;0;0;0;0;0;0;0;0;10.9303167420815;0;0;0;0;82.1435916653029;0;0;0;0;1.314012518;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Einsatz: Insgesamt";" p)";56982.6201590042;16214.063683547;0;8221.25909697903;0;0;0;735.116788673935;0;0;0;10.9303167420815;0;101.049;94.681;0;82.1435916653029;0;0;0;6414.662;11740.690276518;0;320.616;104.94;1498.8808940788;150.7872708;5805.34107;0;0;0;0;5487.45917;13.08.2022
Bremen;2020;"Umw-Ausstoß: Kokereien";" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";" p), LAK2)";9810.0108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9810.0108;0;0;0;13.08.2022
Bremen;2020;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";" p)";5296.2104376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1626.6617568;0;3669.5486808;0;13.08.2022
Bremen;2020;"Umw-Ausstoß: Industriewärmekraftwerke";" p)";3403.9872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3403.9872;0;0;0;13.08.2022
Bremen;2020;"Umw-Ausstoß: Kernkraftwerke";" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Ausstoß: Wasserkraftwerke";" p)";104.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104.94;0;0;0;13.08.2022
Bremen;2020;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";" p)";1978.8698372788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1839.8813648788;0;138.9884724;0;13.08.2022
Bremen;2020;"Umw-Ausstoß: Heizwerke";" p), LAK2)";999.6815536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;999.6815536;0;13.08.2022
Bremen;2020;"Umw-Ausstoß: Hochöfen, Konverter";" p)";13509.2935692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13509.2935692;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Ausstoß: Raffinerien";" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Ausstoß: Sonstige Energieerzeuger";" p)";87.0971916653029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.1435916653029;0;0;0;0;0;0;0;0;0;0;0;0;4.9536;0;0;0;13.08.2022
Bremen;2020;"Umw-Ausstoß: Insgesamt";" p)";35190.0905893441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.1435916653029;0;0;0;13509.2935692;0;0;0;0;0;0;0;0;16790.4347216788;0;4808.2187068;0;13.08.2022
Bremen;2020;"Umw-Verbrauch: Kokereien";" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Verbrauch: Kraftwerke, Heizwerke";" p)";1244.9440940788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1244.9440940788;0;0;0;13.08.2022
Bremen;2020;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";" p)";3.879344;0;0;0;0;0;0;0;0;0;0;0;0;0.462;0;0;0;0;0;0;0;2.897;0;0;0;0;0;0;0;0.520344;0;0;0;13.08.2022
Bremen;2020;"Umw-Verbrauch: Sonstige Energieerzeuger";" p)";191.2804956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107.6401296;0;83.640366;0;13.08.2022
Bremen;2020;"Umw-Verbrauch: Insgesamt";" p)";1440.1039336788;0;0;0;0;0;0;0;0;0;0;0;0;0.462;0;0;0;0;0;0;0;2.897;0;0;0;0;0;0;0;1353.1045676788;0;83.640366;0;13.08.2022
Bremen;2020;"Fackel- und Leitungsverluste";" p)";3527.13964085346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1728.1292436;0;0;4.088;0;0;0;0;0;688.296797253459;0;1106.6256;0;13.08.2022
Bremen;2020;"Energieangebot nach Umwandlungsbilanz";" p)";96198.8918904714;9373.85263645297;0;16751.663903021;0;0;14.27641696;1704.75626224607;0;0;4914.12122059699;10929.4881564754;488.67803936;4277.3216832;0;0;492.616583021027;220.675714221553;0;0;5366.5023256;20630.0493957248;0;0;0;0;55.0133223064449;1716.161800329397;120.497021755864;15525.2646684;0;3617.9527408;0;13.08.2022
Bremen;2020;"Nichtenergetischer Verbrauch";" p)";613.407307467418;0;0;0;0;0;0;123.06805092;0;0;0;0;0;0;0;0;490.339256547418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Statistische Differenzen";" p)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;Endenergieverbrauch;" p)";95585.484583004;9373.85263645297;0;16751.663903021;0;0;14.27641696;1581.68821132607;0;0;4914.12122059699;10929.4881564754;488.67803936;4277.3216832;0;0;2.27732647360923;220.675714221553;0;0;5366.5023256;20630.0493957248;0;0;0;0;55.0133223064449;1716.161800329397;120.497021755864;15525.2646684;0;3617.9527408;0;13.08.2022
Bremen;2020;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";" p)";50992.1008884;9373.85263645297;0;16751.663903021;0;0;0;1581.68821132607;0;0;0;18.301;0;150.6;0;0;0;1.796;0;0;5366.5023256;9556.968;0;0;0;0;0;6.201;0;7328.194812;0;856.333;0;13.08.2022
Bremen;2020;Schienenverkehr;" p)";622.711919635206;0;0;0;0;0;0;0;0;0;0;194.842627794203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.0040918410021;0;411.8652;0;0;0;13.08.2022
Bremen;2020;Straßenverkehr;" p)";15295.5288004866;0;0;0;0;0;0;0;0;0;4831.63704266946;9391.4146596806;0;0;0;0;0;70.5991409792968;0;0;0;4.85486703245987;0;0;0;0;0;985.233090124749;0;11.79;0;0;0;13.08.2022
Bremen;2020;Luftverkehr;" p)";489.95823337712;0;0;0;0;0;0;0;0;0;1.28019401712;0;488.67803936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.08.2022
Bremen;2020;"Küsten- und Binnenschifffahrt";" p)";843.763659340822;0;0;0;0;0;0;0;0;0;0;779.370511176813;0;0.3767808;0;0;0;0;0;0;0;0;0;0;0;0;0;64.0163673640086;0;0;0;0;0;13.08.2022
Bremen;2020;"Verkehr insgesamt";" p)";17251.9626128397;0;0;0;0;0;0;0;0;0;4832.91723668658;10365.6277986516;488.67803936;0.3767808;0;0;0;70.5991409792968;0;0;0;4.85486703245987;0;0;0;0;0;1065.25354932976;0;423.6552;0;0;0;13.08.2022
Bremen;2020;Haushalte;" p)";16886.0355498049;0;0;0;0;0;14.27641696;0;0;0;22.3112366857866;0;0;2025.8732928;0;0;2.27732647360923;87.6973742531648;0;0;0;7849.58022203035;0;0;0;0;52.6813609666815;554.135;110.496065321472;3779.31128170979;0;2387.39597260403;0;13.08.2022
Bremen;2020;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";" p)";10455.3855319594;0;0;0;0;0;0;0;0;0;58.8927472246244;545.559357823769;0;2100.4716096;0;0;0;60.5831989890913;0;0;0;3218.64630666194;0;0;0;0;2.3319613397634;90.5722509996351;10.0009564343922;3994.10337469021;0;374.223768195969;0;13.08.2022
Bremen;2020;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";" p)";27341.4210817643;0;0;0;0;0;14.27641696;0;0;0;81.203983910411;545.559357823769;0;4126.3449024;0;0;2.27732647360923;148.280573242256;0;0;0;11068.2265286923;0;0;0;0;55.0133223064449;644.7072509996353;120.497021755864;7773.4146564;0;2761.6197408;0;13.08.2022
